ID,TIME,obs,obsid
10,20,-0.155826,yG1
10,21,0.262964,yG1
10,1,0.135258,yG2
10,2,-0.182247,yG2
10,3,0.218859,yG2
10,4,0.0812006,yG2
10,5,0.0487881,yG2
10,6,-0.080129,yG2
10,7,0.21886,yG2
10,8,-0.124061,yG2
10,9,-0.169004,yG2
10,10,0.411897,yG2
10,11,-0.461749,yG2
10,12,-0.398957,yG2
10,13,0.449358,yG2
10,14,0.358331,yG2
10,15,-0.277783,yG2
10,16,-0.46034,yG2
10,17,-0.303656,yG2
10,18,0.466268,yG2
10,19,-0.204492,yG2
10,20,0.407152,yG2
10,21,-0.521852,yG2
10,1,-0.561135,yG3
10,2,-0.0583058,yG3
10,3,-0.212518,yG3
10,4,0.301441,yG3
10,5,0.165914,yG3
10,6,-0.237543,yG3
10,7,0.234073,yG3
10,8,0.1481,yG3
10,9,-0.314296,yG3
10,10,-0.157591,yG3
10,11,-0.60422,yG3
10,12,0.203969,yG3
10,13,0.335881,yG3
10,14,-0.99985,yG3
10,15,0.452868,yG3
10,16,-0.294265,yG3
10,17,-1.00709,yG3
10,18,-0.162816,yG3
10,19,0.189629,yG3
10,20,0.0690662,yG3
10,21,0.287854,yG3
10,1,0.51566,yG4
10,2,0.224651,yG4
10,3,-0.132452,yG4
10,4,0.465175,yG4
10,5,-0.295094,yG4
10,6,-0.121477,yG4
10,7,-0.411851,yG4
10,8,-0.249867,yG4
10,9,0.218186,yG4
10,10,0.0558503,yG4
10,11,0.121332,yG4
10,12,0.125264,yG4
10,13,-0.47929,yG4
10,14,-0.0707737,yG4
10,15,-0.11617,yG4
10,16,0.399388,yG4
10,17,-0.354384,yG4
10,18,0.122117,yG4
10,19,0.287993,yG4
10,20,0.469763,yG4
10,21,-0.468663,yG4
10,1,0.0242228,yG5
10,2,-0.0463438,yG5
10,3,-0.0245226,yG5
10,4,0.50908,yG5
10,5,-0.132049,yG5
10,6,0.453125,yG5
10,7,0.366594,yG5
10,8,0.378076,yG5
10,9,0.155652,yG5
10,10,-0.271277,yG5
10,11,0.181969,yG5
10,12,-0.37354,yG5
10,13,0.305565,yG5
10,14,-0.658528,yG5
10,15,0.451819,yG5
10,16,0.451481,yG5
10,17,0.285088,yG5
10,18,-0.495967,yG5
10,19,0.324937,yG5
10,20,-0.421474,yG5
10,21,-0.345545,yG5
11,0,2.99934,yAB
11,7,4.57424,yAB
11,21,4.43888,yAB
11,123,3.17666,yAB
11,180,2.80597,yAB
11,300,1.50492,yAB
11,1,0.591002,yG1
11,2,0.239468,yG1
11,3,0.955048,yG1
11,4,0.249024,yG1
11,5,0.333574,yG1
11,6,0.334788,yG1
11,7,0.362012,yG1
11,8,-0.474905,yG1
11,9,0.47563,yG1
11,10,-0.258531,yG1
11,11,0.0890208,yG1
11,12,-0.155684,yG1
11,13,-0.169349,yG1
11,14,0.429363,yG1
11,15,0.5758,yG1
11,16,0.345988,yG1
11,17,0.0970873,yG1
11,18,0.257469,yG1
11,19,0.221141,yG1
11,20,0.0734532,yG1
11,21,-0.690288,yG1
11,1,0.741007,yG2
11,2,0.462745,yG2
11,3,-0.150115,yG2
11,4,0.124948,yG2
11,5,0.280649,yG2
11,6,-0.0768719,yG2
11,7,0.431191,yG2
11,8,-0.458246,yG2
11,9,-0.246955,yG2
11,10,0.129975,yG2
11,11,0.0093327,yG2
11,12,-0.375611,yG2
11,13,-0.254001,yG2
11,14,0.806377,yG2
11,15,-0.0155522,yG2
11,16,-0.24684,yG2
11,17,0.0159738,yG2
11,18,0.0552046,yG2
11,19,-0.420426,yG2
11,20,-0.384952,yG2
11,21,0.166732,yG2
11,1,0.370511,yG3
11,2,0.170428,yG3
11,3,-0.265044,yG3
11,4,-0.414818,yG3
11,5,0.297792,yG3
11,6,-0.0592367,yG3
11,7,-0.0723396,yG3
11,8,0.278001,yG3
11,9,0.344891,yG3
11,10,-0.423553,yG3
11,11,-0.000626181,yG3
11,12,-0.60818,yG3
11,13,0.33632,yG3
11,14,-0.18692,yG3
11,15,-0.195153,yG3
11,16,-0.455037,yG3
11,17,-0.0986834,yG3
11,18,0.209877,yG3
11,19,0.704655,yG3
11,20,-0.282612,yG3
11,21,-0.0739708,yG3
11,1,-0.145398,yG4
11,2,0.0886296,yG4
11,3,-0.312602,yG4
11,4,-0.165541,yG4
11,5,-0.18457,yG4
11,6,0.0133215,yG4
11,7,0.0396994,yG4
11,8,-0.425181,yG4
11,9,-0.981722,yG4
11,10,-0.352507,yG4
11,11,0.201794,yG4
11,12,-0.385231,yG4
11,13,-0.125347,yG4
11,14,-0.394711,yG4
11,15,-0.0174435,yG4
11,16,0.150918,yG4
11,17,-0.189792,yG4
11,18,-0.0741596,yG4
11,19,-0.0537233,yG4
11,20,-0.259322,yG4
11,21,-0.261776,yG4
11,1,-0.119827,yG5
11,2,-0.147921,yG5
11,3,0.117803,yG5
11,4,-0.133157,yG5
11,5,0.0341771,yG5
11,6,-0.504275,yG5
11,7,-0.0715156,yG5
11,8,0.0727459,yG5
11,9,-0.788473,yG5
11,10,0.188747,yG5
11,11,-0.336399,yG5
11,12,0.094726,yG5
11,13,-0.204662,yG5
11,14,-0.0443641,yG5
11,15,0.365581,yG5
11,16,0.170029,yG5
11,17,-0.0862741,yG5
11,18,0.126093,yG5
11,19,0.100752,yG5
11,20,0.314378,yG5
11,21,1.16933,yG5
12,0,2.94395,yAB
12,7,4.45257,yAB
12,21,4.06565,yAB
12,123,2.69262,yAB
12,180,2.10744,yAB
12,300,0.349351,yAB
12,1,-0.0683573,yG1
12,2,-0.121189,yG1
12,3,0.236671,yG1
12,4,0.221054,yG1
12,5,0.575776,yG1
12,6,-0.107691,yG1
12,7,0.387374,yG1
12,8,0.27464,yG1
12,9,0.0725467,yG1
12,10,0.217127,yG1
12,11,0.184725,yG1
12,12,-0.211041,yG1
12,13,-0.295363,yG1
12,14,-0.134121,yG1
12,15,0.0108925,yG1
12,16,0.0554157,yG1
12,17,-0.488269,yG1
12,18,0.229121,yG1
12,19,-0.467179,yG1
12,20,-0.153396,yG1
12,21,-0.0345135,yG1
12,1,-0.269954,yG2
12,2,0.359718,yG2
12,3,-0.241808,yG2
12,4,0.308987,yG2
12,5,-0.114511,yG2
12,6,-0.0618048,yG2
12,7,-0.125686,yG2
12,8,-0.465548,yG2
12,9,0.449953,yG2
12,10,0.442712,yG2
12,11,-0.805562,yG2
12,12,-0.304565,yG2
12,13,0.107376,yG2
12,14,0.800994,yG2
12,15,-0.459563,yG2
12,16,-0.0878685,yG2
12,17,-0.213324,yG2
12,18,0.560078,yG2
12,19,-0.0271106,yG2
12,20,0.387969,yG2
12,21,0.0780931,yG2
12,1,0.286686,yG3
12,2,0.115358,yG3
12,3,-0.0854729,yG3
12,4,-0.354972,yG3
12,5,-0.23812,yG3
12,6,0.408598,yG3
12,7,0.424744,yG3
12,8,-0.223425,yG3
12,9,-0.402289,yG3
12,10,-0.0354976,yG3
12,11,-0.26979,yG3
12,12,-0.366207,yG3
12,13,-0.801756,yG3
12,14,0.7132,yG3
12,15,-0.261272,yG3
12,16,0.223791,yG3
12,17,0.26908,yG3
12,18,0.284898,yG3
12,19,0.276,yG3
12,20,-0.0257323,yG3
12,21,0.110789,yG3
12,1,-0.0989846,yG4
12,2,0.307729,yG4
12,3,0.467028,yG4
12,4,-0.0813829,yG4
12,5,0.0432596,yG4
12,6,-0.279315,yG4
12,7,-0.287642,yG4
12,8,0.438804,yG4
12,9,0.116662,yG4
12,10,0.0672581,yG4
12,11,0.284938,yG4
12,12,0.21331,yG4
12,13,0.576026,yG4
12,14,-0.0985284,yG4
12,15,-0.403829,yG4
12,16,0.347841,yG4
12,17,-0.398924,yG4
12,18,0.297958,yG4
12,19,-0.406023,yG4
12,20,0.175171,yG4
12,21,0.526801,yG4
12,1,0.429562,yG5
12,2,-0.608804,yG5
12,3,-0.478475,yG5
12,4,-0.000420315,yG5
12,5,0.232043,yG5
12,6,-0.00134612,yG5
12,7,-0.138737,yG5
12,8,-0.28059,yG5
12,9,0.132228,yG5
12,10,0.269664,yG5
12,11,0.128688,yG5
12,12,-0.100242,yG5
12,13,0.269588,yG5
12,14,-0.0347832,yG5
12,15,0.270849,yG5
12,16,0.337484,yG5
12,17,-0.279293,yG5
12,18,0.295867,yG5
12,19,0.0324141,yG5
12,20,0.210234,yG5
12,21,0.309487,yG5
13,0,3.27813,yAB
13,7,4.22929,yAB
13,21,4.12437,yAB
13,123,2.95268,yAB
13,180,2.37251,yAB
13,300,1.12742,yAB
13,1,0.355096,yG1
13,2,0.545111,yG1
13,3,-0.0752128,yG1
13,4,-0.232021,yG1
13,5,-0.273598,yG1
13,6,0.151917,yG1
13,7,0.0592059,yG1
13,8,0.122906,yG1
13,9,0.0786851,yG1
13,10,0.0868169,yG1
13,11,-0.00667853,yG1
13,12,0.425812,yG1
13,13,0.136396,yG1
13,14,0.0838045,yG1
13,15,-0.339982,yG1
13,16,-0.482382,yG1
13,17,-0.0504813,yG1
13,18,-0.213084,yG1
13,19,0.0860323,yG1
13,20,-0.361029,yG1
13,21,0.1084,yG1
13,1,0.346031,yG2
13,2,-0.760591,yG2
13,3,0.234153,yG2
13,4,-0.330527,yG2
13,5,0.419715,yG2
13,6,-0.0314804,yG2
13,7,-0.196153,yG2
13,8,0.616887,yG2
13,9,-0.0787112,yG2
13,10,-0.133322,yG2
13,11,0.346488,yG2
13,12,0.318367,yG2
13,13,0.57765,yG2
13,14,-0.327122,yG2
13,15,-0.0643608,yG2
13,16,-0.709698,yG2
13,17,-0.363176,yG2
13,18,0.455971,yG2
13,19,-0.27897,yG2
13,20,0.113602,yG2
13,21,-0.321778,yG2
13,1,0.181825,yG3
13,2,-0.13618,yG3
13,3,-0.23962,yG3
13,4,0.433117,yG3
13,5,-0.0644608,yG3
13,6,-0.515927,yG3
13,7,-0.272644,yG3
13,8,-0.202909,yG3
13,9,0.0359058,yG3
13,10,0.386278,yG3
13,11,0.269159,yG3
13,12,0.0144828,yG3
13,13,-0.086818,yG3
13,14,0.953476,yG3
13,15,-0.536992,yG3
13,16,0.732006,yG3
13,17,-0.396172,yG3
13,18,-0.114015,yG3
13,19,-0.291911,yG3
13,20,0.19158,yG3
13,21,-0.211105,yG3
13,1,-0.52719,yG4
13,2,0.43094,yG4
13,3,-0.546538,yG4
13,4,0.814684,yG4
13,5,-0.145903,yG4
13,6,0.16343,yG4
13,7,0.236733,yG4
13,8,0.232761,yG4
13,9,-0.219503,yG4
13,10,0.181823,yG4
13,11,-0.373263,yG4
13,12,0.499227,yG4
13,13,0.41149,yG4
13,14,0.208788,yG4
13,15,0.535118,yG4
13,16,0.700907,yG4
13,17,0.101252,yG4
13,18,-0.116754,yG4
13,19,-0.911049,yG4
13,20,0.426182,yG4
13,21,-0.281629,yG4
13,1,0.537647,yG5
13,2,-0.467708,yG5
13,3,0.402179,yG5
13,4,0.0649284,yG5
13,5,-0.115663,yG5
13,6,0.0655898,yG5
13,7,0.588611,yG5
13,8,0.205936,yG5
13,9,-0.331527,yG5
13,10,0.0750133,yG5
13,11,0.0558483,yG5
13,12,0.0239637,yG5
13,13,-0.44536,yG5
13,14,-0.0714272,yG5
13,15,0.0132611,yG5
13,16,-0.00945074,yG5
13,17,-0.0517942,yG5
13,18,0.0821234,yG5
13,19,0.137505,yG5
13,20,-0.0730219,yG5
13,21,0.460787,yG5
14,0,3.14109,yAB
14,7,4.0947,yAB
14,21,4.09664,yAB
14,123,3.43479,yAB
14,180,3.20543,yAB
14,300,2.37893,yAB
14,1,0.127278,yG1
14,2,0.287801,yG1
14,3,0.38024,yG1
14,4,-0.280056,yG1
14,5,-0.0557197,yG1
14,6,0.539161,yG1
14,7,0.915408,yG1
14,8,-0.0429555,yG1
14,9,-0.088311,yG1
14,10,-0.112436,yG1
14,11,-0.115293,yG1
14,12,0.188067,yG1
14,13,-0.360889,yG1
14,14,-0.151288,yG1
14,15,0.191561,yG1
14,16,-0.507844,yG1
14,17,-0.274574,yG1
14,18,-0.119135,yG1
14,19,0.11641,yG1
14,20,-0.087118,yG1
14,21,-0.250201,yG1
14,1,0.417289,yG2
14,2,0.371392,yG2
14,3,0.635958,yG2
14,4,-0.188364,yG2
14,5,-0.270994,yG2
14,6,-0.401064,yG2
14,7,-0.460049,yG2
14,8,0.769477,yG2
14,9,-0.27519,yG2
14,10,0.112458,yG2
14,11,-0.19684,yG2
14,12,-0.0410177,yG2
14,13,0.0259581,yG2
14,14,-0.217509,yG2
14,15,0.13021,yG2
14,16,-0.110933,yG2
14,17,-0.241723,yG2
14,18,0.239967,yG2
14,19,-0.243665,yG2
14,20,-0.104091,yG2
14,21,0.0216191,yG2
14,1,0.00383526,yG3
14,2,0.151533,yG3
14,3,0.45087,yG3
14,4,0.0887708,yG3
14,5,0.0140183,yG3
14,6,-0.270086,yG3
14,7,-0.249933,yG3
14,8,-0.574261,yG3
14,9,-0.335732,yG3
14,10,-0.29268,yG3
14,11,0.0545172,yG3
14,12,-0.588991,yG3
14,13,-0.625749,yG3
14,14,-0.590876,yG3
14,15,0.252765,yG3
14,16,0.219312,yG3
14,17,0.181525,yG3
14,18,-0.1443,yG3
14,19,0.263022,yG3
14,20,0.426205,yG3
14,21,0.330622,yG3
14,1,0.264801,yG4
14,2,0.0833472,yG4
14,3,0.60432,yG4
14,4,0.0475194,yG4
14,5,0.481124,yG4
14,6,0.139394,yG4
14,7,0.232266,yG4
14,8,-0.790733,yG4
14,9,0.32934,yG4
14,10,0.0449947,yG4
14,11,-0.362798,yG4
14,12,0.2679,yG4
14,13,-0.0560072,yG4
14,14,-0.280201,yG4
14,15,0.0103523,yG4
14,16,0.632369,yG4
14,17,-0.207049,yG4
14,18,0.143246,yG4
14,19,0.0360029,yG4
14,20,0.195344,yG4
14,21,-0.200017,yG4
14,1,0.280314,yG5
14,2,-0.359979,yG5
14,3,-0.0151854,yG5
14,4,-0.559643,yG5
14,5,0.153989,yG5
14,6,-0.608811,yG5
14,7,-0.00781167,yG5
14,8,-0.867539,yG5
14,9,-0.242891,yG5
14,10,-0.321395,yG5
14,11,-0.0311594,yG5
14,12,0.137896,yG5
14,13,0.0685753,yG5
14,14,-0.224057,yG5
14,15,-0.0405923,yG5
14,16,-0.915652,yG5
14,17,-0.0245668,yG5
14,18,0.637633,yG5
14,19,0.0488829,yG5
14,20,-0.354861,yG5
14,21,0.106055,yG5
15,0,3.01203,yAB
15,7,3.75569,yAB
15,21,3.76893,yAB
15,123,2.27634,yAB
15,180,1.40521,yAB
15,300,-0.196402,yAB
15,1,0.201786,yG1
15,2,0.531202,yG1
15,3,0.348093,yG1
15,4,-0.490607,yG1
15,5,0.160543,yG1
15,6,-0.17255,yG1
15,7,-0.177171,yG1
15,8,0.426546,yG1
15,9,0.201503,yG1
15,10,-0.0330637,yG1
15,11,0.414648,yG1
15,12,-0.074804,yG1
15,13,0.0630931,yG1
15,14,-0.221011,yG1
15,15,-0.287298,yG1
15,16,-0.187595,yG1
15,17,0.0464878,yG1
15,18,-0.00621325,yG1
15,19,0.0769662,yG1
15,20,0.366484,yG1
15,21,-0.434215,yG1
15,1,0.13011,yG2
15,2,0.413661,yG2
15,3,-0.178228,yG2
15,4,0.525188,yG2
15,5,0.116781,yG2
15,6,-0.658375,yG2
15,7,-0.159045,yG2
15,8,-0.626706,yG2
15,9,0.33231,yG2
15,10,-0.0506087,yG2
15,11,0.24764,yG2
15,12,0.638352,yG2
15,13,-0.221621,yG2
15,14,0.203873,yG2
15,15,0.12506,yG2
15,16,0.0184588,yG2
15,17,0.719625,yG2
15,18,0.0605992,yG2
15,19,-0.174534,yG2
15,20,-0.125634,yG2
15,21,-0.198118,yG2
15,1,-0.0374449,yG3
15,2,-0.277264,yG3
15,3,-0.643151,yG3
15,4,-0.0953482,yG3
15,5,0.430487,yG3
15,6,0.125574,yG3
15,7,0.0791138,yG3
15,8,0.389791,yG3
15,9,-0.11446,yG3
15,10,0.427987,yG3
15,11,-0.174955,yG3
15,12,0.182284,yG3
15,13,0.458519,yG3
15,14,-0.130827,yG3
15,15,0.399526,yG3
15,16,-0.170995,yG3
15,17,-0.389043,yG3
15,18,0.117182,yG3
15,19,-0.511358,yG3
15,20,-0.0496376,yG3
15,21,0.268083,yG3
15,1,-0.0446916,yG4
15,2,-0.537444,yG4
15,3,-0.441829,yG4
15,4,0.290887,yG4
15,5,-0.395002,yG4
15,6,-0.448657,yG4
15,7,-0.373308,yG4
15,8,-0.430645,yG4
15,9,0.379971,yG4
15,10,0.815399,yG4
15,11,0.384687,yG4
15,12,0.940692,yG4
15,13,0.224929,yG4
15,14,-0.621026,yG4
15,15,-0.517778,yG4
15,16,-0.925372,yG4
15,17,-0.240685,yG4
15,18,0.545974,yG4
15,19,-0.037612,yG4
15,20,0.133085,yG4
15,21,-0.291548,yG4
15,1,-0.57662,yG5
15,2,-0.222328,yG5
15,3,-0.355808,yG5
15,4,0.506631,yG5
15,5,-0.18299,yG5
15,6,-0.640668,yG5
15,7,-0.198668,yG5
15,8,-0.125697,yG5
15,9,0.249841,yG5
15,10,0.187233,yG5
15,11,0.00726101,yG5
15,12,-0.111405,yG5
15,13,-0.356532,yG5
15,14,1.04702,yG5
15,15,-0.210556,yG5
15,16,-0.317154,yG5
15,17,0.0337274,yG5
15,18,-0.183928,yG5
15,19,-0.0300341,yG5
15,20,0.308302,yG5
15,21,0.000134832,yG5
16,0,2.91815,yAB
16,7,3.60613,yAB
16,21,3.82166,yAB
16,123,2.78021,yAB
16,180,2.24561,yAB
16,300,1.05402,yAB
16,1,0.226151,yG1
16,2,0.237341,yG1
16,3,0.759632,yG1
16,4,0.0606829,yG1
16,5,0.506572,yG1
16,6,0.0456083,yG1
16,7,-0.0877596,yG1
16,8,0.126782,yG1
16,9,0.215488,yG1
16,10,0.307423,yG1
16,11,0.730168,yG1
16,12,0.164587,yG1
16,13,-0.495261,yG1
16,14,0.35322,yG1
16,15,0.0302185,yG1
16,16,-0.216921,yG1
16,17,-0.271696,yG1
16,18,-0.0668468,yG1
16,19,-0.0570974,yG1
16,20,0.105538,yG1
16,21,-0.00995503,yG1
16,1,-0.416895,yG2
16,2,-0.565951,yG2
16,3,0.325207,yG2
16,4,0.349007,yG2
16,5,0.715122,yG2
16,6,0.0801543,yG2
16,7,0.291583,yG2
16,8,-0.252693,yG2
16,9,-0.0265591,yG2
16,10,0.287683,yG2
16,11,-0.422716,yG2
16,12,-0.255298,yG2
16,13,-0.138685,yG2
16,14,0.0794703,yG2
16,15,-0.0404768,yG2
16,16,-0.0395781,yG2
16,17,-0.0368181,yG2
16,18,0.0192065,yG2
16,19,0.0204663,yG2
16,20,-0.255639,yG2
16,21,-0.12486,yG2
16,1,-0.0403045,yG3
16,2,0.467189,yG3
16,3,0.0920213,yG3
16,4,-0.409898,yG3
16,5,0.0455066,yG3
16,6,-0.770549,yG3
16,7,0.185858,yG3
16,8,-0.00834698,yG3
16,9,-0.497974,yG3
16,10,-0.0793837,yG3
16,11,0.211278,yG3
16,12,0.167229,yG3
16,13,-0.0383259,yG3
16,14,0.531195,yG3
16,15,-0.350396,yG3
16,16,-0.392142,yG3
16,17,-0.310877,yG3
16,18,0.529211,yG3
16,19,0.167537,yG3
16,20,0.368186,yG3
16,21,-0.406116,yG3
16,1,0.125818,yG4
16,2,-0.45778,yG4
16,3,0.276768,yG4
16,4,0.515951,yG4
16,5,-0.0412843,yG4
16,6,0.424846,yG4
16,7,-0.179045,yG4
16,8,0.550778,yG4
16,9,-0.448988,yG4
16,10,-0.621687,yG4
16,11,0.365506,yG4
16,12,0.531267,yG4
16,13,0.378413,yG4
16,14,0.316497,yG4
16,15,-0.211415,yG4
16,16,0.393066,yG4
16,17,-0.450443,yG4
16,18,0.0953571,yG4
16,19,-0.0683177,yG4
16,20,0.2599,yG4
16,21,-0.572744,yG4
16,1,-0.42307,yG5
16,2,-0.124069,yG5
16,3,-0.00448585,yG5
16,4,0.000710148,yG5
16,5,0.0270722,yG5
16,6,0.228427,yG5
16,7,-0.364135,yG5
16,8,0.109925,yG5
16,9,-0.0382311,yG5
16,10,0.221333,yG5
16,11,0.108021,yG5
16,12,0.306665,yG5
16,13,-0.538653,yG5
16,14,-0.0793286,yG5
16,15,-0.0511177,yG5
16,16,0.349343,yG5
16,17,-0.424327,yG5
16,18,0.4492,yG5
16,19,0.333751,yG5
16,20,0.125539,yG5
16,21,0.0578188,yG5
17,0,3.10622,yAB
17,7,3.80086,yAB
17,21,3.78331,yAB
17,123,2.17629,yAB
17,180,0.893689,yAB
17,300,-0.828161,yAB
17,1,0.445865,yG1
17,2,0.590136,yG1
17,3,-0.110603,yG1
17,4,0.244457,yG1
17,5,0.424532,yG1
17,6,-0.0983679,yG1
17,7,-0.0320246,yG1
17,8,0.102354,yG1
17,9,0.230325,yG1
17,10,0.501952,yG1
17,11,0.00781932,yG1
17,12,0.0343717,yG1
17,13,-0.0161167,yG1
17,14,-0.0458151,yG1
17,15,0.110979,yG1
17,16,0.383826,yG1
17,17,0.0811029,yG1
17,18,-0.0691014,yG1
17,19,0.0501156,yG1
17,20,0.114566,yG1
17,21,-0.158241,yG1
17,1,0.394827,yG2
17,2,-0.387199,yG2
17,3,0.123822,yG2
17,4,-0.022433,yG2
17,5,-0.191334,yG2
17,6,-0.336292,yG2
17,7,0.397911,yG2
17,8,-0.0116124,yG2
17,9,-0.52309,yG2
17,10,-0.421818,yG2
17,11,0.0206866,yG2
17,12,0.233471,yG2
17,13,0.40118,yG2
17,14,-0.40013,yG2
17,15,-0.057592,yG2
17,16,-1.11851,yG2
17,17,-0.148939,yG2
17,18,0.25564,yG2
17,19,-0.100446,yG2
17,20,-0.14269,yG2
17,21,-0.288465,yG2
17,1,-0.637265,yG3
17,2,0.0863564,yG3
17,3,0.817386,yG3
17,4,-0.0376899,yG3
17,5,-0.059969,yG3
17,6,-0.937264,yG3
17,7,0.27587,yG3
17,8,0.269033,yG3
17,9,0.140247,yG3
17,10,-0.108173,yG3
17,11,0.263079,yG3
17,12,-0.0327372,yG3
17,13,-0.317391,yG3
17,14,-0.182232,yG3
17,15,-0.296195,yG3
17,16,0.14541,yG3
17,17,0.0260892,yG3
17,18,0.593015,yG3
17,19,-0.325024,yG3
17,20,0.477298,yG3
17,21,0.690397,yG3
17,1,-0.259662,yG4
17,2,0.275282,yG4
17,3,0.0128488,yG4
17,4,0.123283,yG4
17,5,0.164433,yG4
17,6,0.0861625,yG4
17,7,-0.0119402,yG4
17,8,-0.241079,yG4
17,9,-0.292742,yG4
17,10,0.0903568,yG4
17,11,0.494489,yG4
17,12,0.642418,yG4
17,13,-0.281413,yG4
17,14,0.278189,yG4
17,15,-0.0730781,yG4
17,16,-0.176993,yG4
17,17,0.543095,yG4
17,18,0.170062,yG4
17,19,-0.518161,yG4
17,20,-0.397043,yG4
17,21,-0.638389,yG4
17,1,0.14301,yG5
17,2,-0.376327,yG5
17,3,0.0638346,yG5
17,4,0.301315,yG5
17,5,0.337087,yG5
17,6,0.010771,yG5
17,7,0.336811,yG5
17,8,-0.174798,yG5
17,9,0.196161,yG5
17,10,0.0607859,yG5
17,11,0.707986,yG5
17,12,0.0910658,yG5
17,13,0.348682,yG5
17,14,0.519145,yG5
17,15,0.0733498,yG5
17,16,0.151693,yG5
17,17,0.0776041,yG5
17,18,0.0562707,yG5
17,19,0.0370134,yG5
17,20,0.233661,yG5
17,21,-0.0113916,yG5
18,0,2.8471,yAB
18,7,4.38601,yAB
18,21,4.51441,yAB
18,123,3.11341,yAB
18,180,2.25546,yAB
18,300,0.496984,yAB
18,1,0.375111,yG1
18,2,0.33456,yG1
18,3,0.556992,yG1
18,4,0.257666,yG1
18,5,0.0164982,yG1
18,6,-0.388669,yG1
18,7,0.0642397,yG1
18,8,-0.0377575,yG1
18,9,0.246601,yG1
18,10,-0.122983,yG1
18,11,0.562944,yG1
18,12,0.338713,yG1
18,13,-0.348437,yG1
18,14,0.0487589,yG1
18,15,-0.202486,yG1
18,16,-0.572365,yG1
18,17,-0.130623,yG1
18,18,-0.406828,yG1
18,19,-0.553203,yG1
18,20,-0.175578,yG1
18,21,0.281648,yG1
18,1,0.442809,yG2
18,2,0.165183,yG2
18,3,0.170228,yG2
18,4,0.119519,yG2
18,5,0.725636,yG2
18,6,0.172444,yG2
18,7,0.3764,yG2
18,8,-0.372881,yG2
18,9,-0.224814,yG2
18,10,0.115131,yG2
18,11,0.672045,yG2
18,12,0.16174,yG2
18,13,0.107411,yG2
18,14,0.0790381,yG2
18,15,-0.234408,yG2
18,16,0.0233623,yG2
18,17,0.385707,yG2
18,18,-0.342262,yG2
18,19,0.663919,yG2
18,20,-0.104488,yG2
18,21,-0.335904,yG2
18,1,0.321039,yG3
18,2,0.335668,yG3
18,3,-0.149812,yG3
18,4,-0.733728,yG3
18,5,-0.157439,yG3
18,6,0.0686358,yG3
18,7,0.0875159,yG3
18,8,-0.29324,yG3
18,9,-0.256102,yG3
18,10,-0.617345,yG3
18,11,-0.274466,yG3
18,12,-0.0450017,yG3
18,13,-0.358693,yG3
18,14,0.668474,yG3
18,15,-0.272123,yG3
18,16,0.0925903,yG3
18,17,0.0282047,yG3
18,18,-0.23431,yG3
18,19,-0.000741948,yG3
18,20,-0.643086,yG3
18,21,0.25998,yG3
18,1,0.46376,yG4
18,2,-0.14586,yG4
18,3,0.29052,yG4
18,4,0.11478,yG4
18,5,0.335194,yG4
18,6,-0.370024,yG4
18,7,-0.237117,yG4
18,8,-0.605174,yG4
18,9,0.399508,yG4
18,10,-0.98895,yG4
18,11,-0.0403719,yG4
18,12,0.25204,yG4
18,13,-0.059346,yG4
18,14,-0.587455,yG4
18,15,-0.0822734,yG4
18,16,-0.370744,yG4
18,17,0.00956793,yG4
18,18,0.929017,yG4
18,19,0.182159,yG4
18,20,0.209219,yG4
18,21,-0.257131,yG4
18,1,-0.0294358,yG5
18,2,0.618553,yG5
18,3,0.332798,yG5
18,4,-0.229177,yG5
18,5,-0.13052,yG5
18,6,0.288986,yG5
18,7,-0.292141,yG5
18,8,0.0572266,yG5
18,9,0.456627,yG5
18,10,0.00688747,yG5
18,11,0.415896,yG5
18,12,-0.0723221,yG5
18,13,0.263235,yG5
18,14,0.202025,yG5
18,15,-0.149168,yG5
18,16,-0.490774,yG5
18,17,0.0370444,yG5
18,18,0.0997394,yG5
18,19,0.918337,yG5
18,20,0.375025,yG5
18,21,0.369185,yG5
19,0,3.1608,yAB
19,7,4.12759,yAB
19,21,4.38838,yAB
19,123,3.01322,yAB
19,180,2.59789,yAB
19,300,1.5101,yAB
19,1,0.211841,yG1
19,2,0.63902,yG1
19,3,0.297408,yG1
19,4,-0.292895,yG1
19,5,0.340357,yG1
19,6,-0.54964,yG1
19,7,0.372194,yG1
19,8,0.00307876,yG1
19,9,-0.0403268,yG1
19,10,-0.329026,yG1
19,11,-0.249595,yG1
19,12,0.277376,yG1
19,13,-0.0457179,yG1
19,14,0.268846,yG1
19,15,-0.526033,yG1
19,16,0.207011,yG1
19,17,-0.17301,yG1
19,18,-0.0854524,yG1
19,19,-0.319587,yG1
19,20,-0.0804331,yG1
19,21,-0.0191685,yG1
19,1,-0.34522,yG2
19,2,-0.451929,yG2
19,3,-0.236222,yG2
19,4,-0.0348925,yG2
19,5,-0.447961,yG2
19,6,-0.158984,yG2
19,7,0.782974,yG2
19,8,1.00685,yG2
19,9,0.503524,yG2
19,10,0.338043,yG2
19,11,-0.426698,yG2
19,12,0.227933,yG2
19,13,-0.482246,yG2
19,14,-0.153111,yG2
19,15,-0.0163216,yG2
19,16,0.329297,yG2
19,17,-0.312984,yG2
19,18,-0.596035,yG2
19,19,0.350029,yG2
19,20,-0.256366,yG2
19,21,-0.549937,yG2
19,1,0.195627,yG3
